[2026-03-04 15:44:07] Log cleared for new killchain scan.
[2026-03-04 15:44:08] [START] [START] Kill Chain Audit: testphp.vulnweb.com (Profile: Full Scan, Aggression: Attack)
[2026-03-04 15:44:08] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Starting scan...", "phase": "Initialization"}
[2026-03-04 15:44:08] [INFO] [+] Resolved testphp.vulnweb.com to IP: 44.228.249.3
[2026-03-04 15:44:08] [INFO] [SETUP] Starting background traffic capture...
[2026-03-04 15:44:09] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Recon Phase...", "phase": "recon_phase"}
[2026-03-04 15:44:09] [PHASE] [PHASE] RECONNAISSANCE - Surface Area Discovery
[2026-03-04 15:44:09] [STAGE] [STAGE] Scanning for subdomains and active hosts...
[2026-03-04 15:44:17] [INFO] [+] Found 1 potential subdomains.
[2026-03-04 15:44:17] [STAGE] [STAGE] Resolving subdomain IPs...
[2026-03-04 15:45:20] [INFO] [+] Resolved 1 host IPs.
[2026-03-04 15:45:20] [STAGE] [STAGE] Detecting target technology stack...
[2026-03-04 15:45:21] [INFO] [+] Detected technologies: Server, Language
[2026-03-04 15:45:21] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Network Audit Phase...", "phase": "network_audit_phase"}
[2026-03-04 15:45:21] [PHASE] [PHASE] NETWORK AUDIT - Infrastructure Assessment
[2026-03-04 15:45:21] [INFO] [+] Resolved testphp.vulnweb.com to IP: 44.228.249.3
[2026-03-04 15:45:21] [STAGE] [STAGE] Running Nmap full scan on 44.228.249.3...
[2026-03-04 15:51:58] [INFO] [+] Nmap scan completed. Found 1 open ports.
[2026-03-04 15:51:58] [STAGE] [STAGE] Attempting brute-force on open services (Level: aggressive)...
[2026-03-04 15:51:59] [INFO] [+] No exploitable services found or brute-force failed.
[2026-03-04 15:51:59] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Waf Detect Phase...", "phase": "waf_detect_phase"}
[2026-03-04 15:51:59] [PHASE] [PHASE] WAF DETECTION
[2026-03-04 15:51:59] [STAGE] [STAGE] Checking for Web Application Firewall (WAF)...
[2026-03-04 15:52:06] [INFO] [+] No WAF detected.
[2026-03-04 15:52:06] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Web Audit Phase...", "phase": "web_audit_phase"}
[2026-03-04 15:52:06] [PHASE] [PHASE] WEB AUDIT - Application Assessment
[2026-03-04 15:52:06] [STAGE] [STAGE] Crawling web application (Max Pages: 1000)...
[2026-03-04 15:52:12] [INFO] [+] Crawler found 26 URLs, 38 forms, and 0 API endpoints.
[2026-03-04 15:52:12] [STAGE] [STAGE] Performing directory fuzzing (Max Depth: 4)...
[2026-03-04 15:52:22] [INFO] [+] Directory fuzzer found 3 potential paths.
[2026-03-04 15:52:22] [STAGE] [STAGE] Running advanced web vulnerability checks...
[2026-03-04 15:52:30] [INFO] [+] Web vulnerability scanner found 3 findings.
[2026-03-04 15:52:30] [STAGE] [STAGE] Running custom parameter injection scanner...
[2026-03-04 15:52:30] [INFO] [+] Custom scanner found 0 findings.
[2026-03-04 15:52:30] [STAGE] [STAGE] Running logic-based vulnerability checks...
[2026-03-04 15:52:30] [INFO] [+] Logic scanner found 0 findings.
[2026-03-04 15:52:30] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Zap Scan Phase...", "phase": "zap_scan_phase"}
[2026-03-04 15:52:30] [PHASE] [PHASE] ZAP SCAN - Comprehensive DAST
[2026-03-04 15:52:30] [STAGE] [STAGE] Starting OWASP ZAP quick scan...
[2026-03-04 15:52:30] [ZAP] [*] ZAP: Initializing on port 27330...
[2026-03-04 15:52:30] [ZAP] [*] Waiting for ZAP initialization on port 27330 (timeout: 240s)...
[2026-03-04 15:52:30] [ZAP] [ZAP Daemon] C:\Program Files\ZAP\Zed Attack Proxy>if exist "C:\Users\Divy\ZAP\.ZAP_JVM.properties" (set /p jvmopts= 0<"C:\Users\Divy\ZAP\.ZAP_JVM.properties" )  else (set jvmopts=-Xmx512m )
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:365)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:116)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendRateLimited(BaseHttpSender.java:415)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAuthenticated(BaseHttpSender.java:383)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendNoRedirections(BaseHttpSender.java:351)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.send(BaseHttpSender.java:307)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:278)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:234)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendImpl(HttpSender.java:536)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:368)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule.scan(CloudMetadataScanRule.java:190)
[2026-03-04 16:09:14] [ZAP] [ZAP Daemon] at java.base/java.lang.Thread.run(Thread.java:1447)
[2026-03-04 16:09:14] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:19] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:24] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:29] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:34] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:39] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:44] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:49] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:54] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:09:59] [ZAP] [PROGRESS] ZAP AScan: 58%
[2026-03-04 16:10:01] [ZAP] [ZAP Daemon] 1051160 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | SstiBlindScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:10:04] [ZAP] [PROGRESS] ZAP AScan: 59%
[2026-03-04 16:10:09] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:14] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:19] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:24] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:30] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:35] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:40] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:45] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:50] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:55] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:10:58] [ZAP] [ZAP Daemon] 1107803 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | CommandInjectionTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:11:00] [ZAP] [PROGRESS] ZAP AScan: 60%
[2026-03-04 16:11:05] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:10] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:15] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:20] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:25] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:30] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:35] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:40] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:45] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:50] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:11:55] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:12:00] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:12:05] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:12:10] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:12:15] [ZAP] [PROGRESS] ZAP AScan: 62%
[2026-03-04 16:12:15] [ZAP] [ZAP Daemon] 1184938 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | DirectoryBrowsingScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:12:20] [ZAP] [PROGRESS] ZAP AScan: 63%
[2026-03-04 16:12:21] [ZAP] [ZAP Daemon] 1190272 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | HttpOnlySiteScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:12:21] [ZAP] [ZAP Daemon] 1190273 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | BufferOverflowScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:12:25] [ZAP] [PROGRESS] ZAP AScan: 64%
[2026-03-04 16:12:30] [ZAP] [PROGRESS] ZAP AScan: 65%
[2026-03-04 16:12:35] [ZAP] [PROGRESS] ZAP AScan: 65%
[2026-03-04 16:12:40] [ZAP] [PROGRESS] ZAP AScan: 65%
[2026-03-04 16:12:41] [ZAP] [ZAP Daemon] 1210313 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | FormatStringScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:12:45] [ZAP] [PROGRESS] ZAP AScan: 69%
[2026-03-04 16:12:50] [ZAP] [PROGRESS] ZAP AScan: 69%
[2026-03-04 16:12:55] [ZAP] [ZAP Daemon] 1224263 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | CrlfInjectionScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:12:55] [ZAP] [PROGRESS] ZAP AScan: 70%
[2026-03-04 16:13:00] [ZAP] [PROGRESS] ZAP AScan: 71%
[2026-03-04 16:13:05] [ZAP] [PROGRESS] ZAP AScan: 71%
[2026-03-04 16:13:10] [ZAP] [PROGRESS] ZAP AScan: 71%
[2026-03-04 16:13:15] [ZAP] [PROGRESS] ZAP AScan: 71%
[2026-03-04 16:13:20] [ZAP] [PROGRESS] ZAP AScan: 71%
[2026-03-04 16:13:25] [ZAP] [PROGRESS] ZAP AScan: 71%
[2026-03-04 16:13:28] [ZAP] [ZAP Daemon] 1257366 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | ParameterTamperScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:13:30] [ZAP] [PROGRESS] ZAP AScan: 72%
[2026-03-04 16:13:35] [ZAP] [PROGRESS] ZAP AScan: 73%
[2026-03-04 16:13:40] [ZAP] [PROGRESS] ZAP AScan: 73%
[2026-03-04 16:13:45] [ZAP] [PROGRESS] ZAP AScan: 73%
[2026-03-04 16:13:50] [ZAP] [PROGRESS] ZAP AScan: 73%
[2026-03-04 16:13:55] [ZAP] [PROGRESS] ZAP AScan: 73%
[2026-03-04 16:14:00] [ZAP] [PROGRESS] ZAP AScan: 73%
[2026-03-04 16:14:00] [ZAP] [ZAP Daemon] 1290137 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | ElmahScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:00] [ZAP] [ZAP Daemon] 1290138 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | TraceAxdScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:05] [ZAP] [PROGRESS] ZAP AScan: 76%
[2026-03-04 16:14:06] [ZAP] [ZAP Daemon] 1295309 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | HtAccessScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:10] [ZAP] [PROGRESS] ZAP AScan: 78%
[2026-03-04 16:14:10] [ZAP] [ZAP Daemon] 1300031 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | EnvFileScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:15] [ZAP] [ZAP Daemon] 1304743 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | HiddenFilesScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:15] [ZAP] [ZAP Daemon] 1304803 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | SpringActuatorScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:15] [ZAP] [ZAP Daemon] 1304805 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | ExponentialEntityExpansionScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:15] [ZAP] [PROGRESS] ZAP AScan: 81%
[2026-03-04 16:14:20] [ZAP] [PROGRESS] ZAP AScan: 83%
[2026-03-04 16:14:25] [ZAP] [PROGRESS] ZAP AScan: 83%
[2026-03-04 16:14:29] [ZAP] [ZAP Daemon] 1318987 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | XsltInjectionScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:30] [ZAP] [PROGRESS] ZAP AScan: 87%
[2026-03-04 16:14:35] [ZAP] [PROGRESS] ZAP AScan: 88%
[2026-03-04 16:14:40] [ZAP] [PROGRESS] ZAP AScan: 88%
[2026-03-04 16:14:42] [ZAP] [ZAP Daemon] 1331474 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | HttpsAsHttpScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:45] [ZAP] [PROGRESS] ZAP AScan: 89%
[2026-03-04 16:14:47] [ZAP] [ZAP Daemon] 1336248 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | GetForPostScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:50] [ZAP] [PROGRESS] ZAP AScan: 91%
[2026-03-04 16:14:52] [ZAP] [ZAP Daemon] 1341269 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | UserAgentScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:14:55] [ZAP] [PROGRESS] ZAP AScan: 93%
[2026-03-04 16:15:00] [ZAP] [PROGRESS] ZAP AScan: 93%
[2026-03-04 16:15:05] [ZAP] [PROGRESS] ZAP AScan: 94%
[2026-03-04 16:15:10] [ZAP] [PROGRESS] ZAP AScan: 94%
[2026-03-04 16:15:15] [ZAP] [PROGRESS] ZAP AScan: 94%
[2026-03-04 16:15:17] [ZAP] [ZAP Daemon] 1366852 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | ScriptsActiveScanner strength MEDIUM threshold MEDIUM
[2026-03-04 16:15:17] [ZAP] [ZAP Daemon] 1366884 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | SOAPActionSpoofingActiveScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:15:20] [ZAP] [PROGRESS] ZAP AScan: 97%
[2026-03-04 16:15:22] [ZAP] [ZAP Daemon] 1371642 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | SOAPXMLInjectionActiveScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:15:25] [ZAP] [PROGRESS] ZAP AScan: 99%
[2026-03-04 16:15:26] [ZAP] [ZAP Daemon] 1376167 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - completed host http://testphp.vulnweb.com in 1256.093s with 257 alert(s) raised.
[2026-03-04 16:15:26] [ZAP] [ZAP Daemon] 1376168 [Thread-5] INFO  org.parosproxy.paros.core.scanner.Scanner - scanner with ID 0 completed in 1307.59s
[2026-03-04 16:15:32] [INFO] [+] ZAP scan completed. Found 17 findings.
[2026-03-04 16:15:32] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Traffic Analysis Phase...", "phase": "traffic_analysis_phase"}
[2026-03-04 16:15:32] [INFO] [SETUP] Stopping background traffic capture for analysis...
[2026-03-04 16:15:35] [PHASE] [PHASE] TRAFFIC ANALYSIS - Post-Scan Forensics
[2026-03-04 16:15:35] [STAGE] [STAGE] Analyzing captured network traffic...
[2026-03-04 16:15:35] [INFO] [+] Traffic analysis completed.
[2026-03-04 16:15:35] [PHASE] [PHASE] REPORT GENERATION - Finalizing Audit
[2026-03-04 16:15:35] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Generating reports...", "phase": "Report Generation"}
[2026-03-04 16:15:35] [STAGE] [STAGE] Applying ML Threat Re-ranking (TCTR)...
[2026-03-04 16:15:35] [ZAP] [ZAP Daemon] 1384933 [ZAP-Shutdown] INFO  org.zaproxy.zap.extension.api.CoreAPI - ZAP 2.17.0 terminated.
[2026-03-04 16:16:10] [INFO] Generating Comprehensive Reports for testphp.vulnweb.com...
[2026-03-04 16:16:16] [EVENT] EVENT: report_ready | PAYLOAD: {"pdf_url": "/killchain/download_pdf?target=testphp.vulnweb.com", "json_url": "/killchain/download_json?target=testphp.vulnweb.com", "target": "testphp.vulnweb.com"}
[2026-03-04 16:16:16] [EVENT] EVENT: scan_complete | PAYLOAD: {"message": "Audit completed successfully!"}
[2026-03-04 16:16:16] [SUCCESS] AUDIT COMPLETED.
[2026-03-04 16:16:17] [INFO] Scan context cleaned up.
[2026-03-04 16:16:17] [EVENT] EVENT: scan_finalized | PAYLOAD: {"message": "Cleanup complete."}
